,created_at,full_text,antisemitismo,retweet_count,favorite_count,user.screen_name,user.followers_count,user.favourites_count,WD,X,MO,NB,RELI,RIQ,NAC,NAZI,label
2015,Thu May 11 09:27:03 +0000 2023,"@nievescereza @ldpsincomplejos Jaja: hitler también era un gobierno legítimo pues había salido de las urnas. De las urnas pueden salir y de hecho salen tiranos totalmente despreciables e ilegítimos, pues no es legítimo lo que hacen ni las urnas les invisten de dictadores.
Cuánto lerdo vota, cagoensós.",-2,0,2,old_spinster,1057,79537,,,,,,,,,0
2016,Thu Jun 02 17:46:39 +0000 2022,"@Danielapinill1 @ingrodolfohdez Â¿Ajá y entonces? 
 Me ratifico, mucha de la oligarquía, igual que Trump y está gentuza como Uribe y Rodolf Hitler, son herederos incapaces  que tienen alma de levantados, una plaga asquerosa de ultra derecha, gentuza reaccionaria y despreciable que se opone a los derechos humanos",-2,0,0,androginator,1128,41620,,,,,,,,,0
2017,Sun Apr 30 17:32:45 +0000 2023,👉 La esposa de Hitler padecía una seria condicion ginecológica que le impedía tener relaciones sexuales https://t.co/OPtZJt17bB,-2,0,0,Tuitores,206514,260,,,,,,,,,0
2018,Wed Jun 01 21:12:00 +0000 2022,"#ConsejosComunalesActivos
ðŸ—ž Rodolfo Hernández: el candidato Â«outsiderÂ» del uribismo
Misoginia, admiración a Hitler y gratitud hacia Uribe signan el historial del exalcalde de Bucaramanga",-2,2,0,kimberly_leidy,923,1312,,,,,,,,,0
2019,Tue Jun 28 17:47:21 +0000 2022,@onuhabitat @Bogota @ClaudiaLopez @UNHABITAT @MaimunahSharif @ElkinVelasquezM @WUF_UNHabitat Claro...después de un dia con Soros...era de esperarse.,0,0,0,Rosiewar1,1,0,,,,,,,,,0
2020,Mon Apr 24 11:34:07 +0000 2023,"@RicBaren Después la salud gratuita, es un payaso que habla mucho, grita y el 90 % son frases que la gente quiere escuchar, el resto no entiende. Cómo llevará a cabo, y entrega su plan La Patagonia judia, nueva Israel.",2,0,0,glorialuar,1872,243407,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1
2021,Fri Jun 17 01:12:04 +0000 2022,"@clarincom Debe ser muy imbecil o muy manipuladora para decir que Miley es peor que hitler” 
El socialismo (izquierda) es el padre ideológico del Fascismo/Nazi, a la historia nos podemos remitir:Hitler era nacional socialista (izquierda) 
Miley es todo lo contrario,es de derecha:es Libertad",-2,0,2,videnteeydapena,1399,30151,,,,,,,,,0
2022,Sat May 20 20:02:52 +0000 2023,@EmilioYitzhak Es como la broma del judio y la pizza,2,0,0,giovannialarg,29,1729,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1
2023,Fri Jun 24 16:17:46 +0000 2022,Persecución a los judíos en el Holocausto. https://t.co/jDDUUQL1JV,-1,0,0,PipolNews,324,655,,,,,,,,,0
2024,Wed May 10 03:03:01 +0000 2023,"@Valford123 Estas totalmente equivocado, los NAZIS de Adolfo Hitler era un gobierno de EXTREMA DERECHA basado en la creencia de la superioridad de la ""Raza Aria"" y más tarugadas como esa, mejor ponte a leer antes de escribir.",-2,0,5,JulioSalas54,752,8273,,,,,,,,,0
2025,Thu Jun 16 17:34:03 +0000 2022,"@Margaritarosadf Que es admirador del filosofo Hitler, y que es investigado por corrupción,",-2,0,0,robertobarragan,396,67,,,,,,,,,0
2026,Tue Jun 14 20:04:45 +0000 2022,@Desafinado2007 @MLuispe @Santi_ABASCAL Toda la propaganda que usaba Hitler en sus discursos,-2,0,0,eventzgz,59,5876,,,,,,,,,0
2027,Sun Jun 12 11:45:31 +0000 2022,@OregonMapGuy Soros ?,0,0,1,RischMoments,1775,43657,,,,,,,,,0
2028,Mon May 01 02:24:23 +0000 2023,"@GuerraEnREDco @HoyPalestina @Israel Bendito sea el jabón 🧼🧼🧼🤣🤣🤣
Atte: Fito 😏😏😏",2,0,11,arturo2339,0,190,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,1
2029,Fri Jun 24 20:19:48 +0000 2022,"@veritatisperu Y hay un tema más. El problema no es George.  George era anticomunista y fue alumno de Karl Popper. Incluso puso plata a Lech Walessa. 

El problema se llama Alex Soros. Desde q se involucro en Open Society hace 15 años esta dio un giro a la izquierda fuerte. Googlealo",0,0,0,Isacb2021,426,7213,,,,,,,,,0
2030,Tue May 31 11:35:22 +0000 2022,"#MiCandidatoEs Gustavo Petro, Rodolf Hitler Hernández, siempre ha estado aliado con la clase corrupta de Santander, de honesto no tiene nada. Y ahora con todo el uribismo apoyándolo, es más de lo mismo.",-2,0,0,Arrietovich17,1175,2757,,,,,,,,,0
2031,Sat Jun 18 18:59:51 +0000 2022,"@smilelalis @Ha_tomo90 @petrogustavo El papel y tus videos aguantan todo. Dependen de sacarle más dinero al pueblo, ese cuento de que le va a quitar a los 4000 más ricos es solo para aprovechar a su favor la envidia que reina en los seres humanos. Es otro Hitler y Putin, hombres inteligentes pero sin corazón.",0,0,0,ZafraDarinel,25,140,,,,,,,,,0
2032,Wed May 31 14:25:54 +0000 2023,"Veo esta conferencia y me doy cuenta que hitler no estaba loco, solo le falto ambición.

Matanos a todos Adolfo, judíos, gringos, mexicanos, venezolanos, españoles, alemanes, todos.

Sacame por favor de este maldito suplicio.",2,0,0,ChChapy,734,12518,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1
2033,Thu May 04 18:29:31 +0000 2023,Juan luis como que hitler no era tan malo,-2,0,8,wr_santi,74,1216,,,,,,,,,0
2034,Sun May 14 16:43:41 +0000 2023,@ElPulentoDios @GabrielBoric Nada de eso es concreto.. El pulento es un vil Romano. Fariseo,0,0,6,RodrigomoraC,38,532,,,,,,,,,0
2035,Sun May 07 04:23:59 +0000 2023,🛡️ La lamentable historia del único alemán que negó el saludo a Hitler https://t.co/AJf6bpfuIC,-2,0,1,InterDifusion,46554,3485,,,,,,,,,0
2036,Fri May 12 21:00:03 +0000 2023,@DEBORAHKAHAN1 @Mileipresi2023 Acaso el estado de Israel no es criminal? Mata a los palestinos como si fueran cucarachas!! Pero claro a los pobres judías no hay q decirles nada xq son judíos sufridos!! VAYANSE A CAGAR!!,2,1,8,ElProveera,3,584,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
2037,Fri Jun 17 15:35:26 +0000 2022,"Tres #palestinos murieron en enfrentamientos con soldados israelíes

https://t.co/P2Sj4Vuuf3",-2,0,0,soypablitorey,2269,73908,,,,,,,,,0
2038,Wed May 17 11:12:06 +0000 2023,"El magnate George Soros vendió las acciones que tenía en la compañía de vehículos eléctricos Tesla, fundada por Elon Musk, lo que ha propiciado poco después que Musk lanzara una hostil campaña en Twitter contra él, acusándolo de ""odiar a la Humanidad"".

#17May https://t.co/ZVdsGsivei",-2,1,2,FMCenterNoticia,116139,3095,,,,,,,,,0
2039,Thu May 25 17:52:08 +0000 2023,"@RosarioPentn1 @PartidoPCC @EscSuperiorPCC @CubaEsCultura @Israel_BuenaFe @EVilluendasC @agnes_becerra @UJCdeCuba @DeZurdaTeam_ Rosario, por favor, ten un poco de vergüenza, aunque sea una vez en la vida. Ustedes han aplicado un terrorismo de estado en toda Cuba, donde hostigan, difaman, persiguen, encarcelan y hasta han asesinado a aquellos cubanos que piensan diferente. No seas infame y respeta!!! https://t.co/3bWIkGfnR7",-2,0,0,Meca711,396,21003,,,,,,,,,0
2040,Sun Jun 12 07:57:00 +0000 2022,"@el_celulas @scastrotobolka @Skoknic De los creadores de ""Hitler es socialista"" ahora dicen ""la constitución de Lagos"" 😅",-2,0,3,m_alvaradopalma,2716,151924,,,,,,,,,0
2041,Wed May 10 16:38:59 +0000 2023,@natadejo @AlertaNews24 Jaja y usando Instagram y Facebook desarrollado por un judío 😂😂,-1,0,0,joseqasturias,3,630,,,,,,,,,0
2042,Sun May 14 01:44:06 +0000 2023,"@gabrielrufian Como se nota que en Santa Coloma de Gramanet , donde te presentas a la alcaldía , hay muchísimos musulmanes y ningún judío . Puedes llegar a decir cualquier barbaridad tan solo pensando en ti. Eres casi tan ególatra y narcisista como Sánchez 

https://t.co/5cOOwG7lwI",-2,0,1,david_sio,1055,59179,,,,,,,,,0
2043,Sun Jun 26 00:15:18 +0000 2022,"Por qué el interés de EU y de ustedes los periodistas en la extradición?
🔺De EU, qué secretos tendrán éstos, o Soros o la Hilary que no quieren que se sepan?
🔺De ustedes, están recibiendo platita de la USAID o Human Rights Watch? https://t.co/qskbeR5YmF",0,0,0,RosaVal94529536,137,21823,,,,,,,,,0
2044,Thu May 18 16:28:51 +0000 2023,"@Toribiolibras @UKR_token Cómo Hitler?. Wow, insisto en que de nada valió que Rusia derrotara a los alemanes, si hoy Putin intenta hacer lo mismo con Ucrania, en alerta los demás países que lo rodean porque intentará usurparlos también por intereses económicos.",-2,0,0,IdaniaMiller,8,256,,,,,,,,,0
2045,Thu May 18 11:23:33 +0000 2023,"@anne885166 Creo que los árboles no le dejan ver el bosque. Zelensky es la cara visible de una realidad compartida con Poroshenko y Soros, respaldada por EEUU en 2014, en tal sentido, Sebastopol, en Crimea, el único puerto funcional todo el año de la Federación Rusa y acceso al Mediterráneo.",1,0,0,IVS_SANGVINIS,882,6856,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
2046,Thu May 18 21:32:10 +0000 2023,"@tyrodeveloper @_Davidcu 1948, 1967 y 1973, si, ya sabemos lo que pasará. Esta vez Israel tiene países aliados en el golfo ademas",-1,0,0,jassnews1,7,1555,,,,,,,,,0
2047,Sun Apr 23 10:53:08 +0000 2023,23 de Abril de 1968 ! Sudáfrica 🇿🇦 es excluida de los Juegos Olímpicos de México 🇲🇽 El Comité Olímpico Internacional los excluyó x manifestarse contra el apartheid ! Las leyes racistas fueron derogadas paulatinamente entre 1990 y 1991 ! https://t.co/vFJvy0RkIT,-1,0,8,GuillermoLeFort,7732,73752,,,,,,,,,0
2048,Thu Apr 27 18:27:30 +0000 2023,"@CrisMartinet @hadasha04 El pueblo elegido de Dios siempre  y seguirá siendo Israel como pueblo escogido y santo. Jesus en esos versículos pide al Padre solo por los apóstoles, ya que para un futuro inmediato, después que Cristo vuelva al Cielo, serán perseguidos por llevar el evangelio de la gracia",-2,0,0,MARCOAESPINOZAR,15,268,,,,,,,,,0
2049,Sun May 07 19:13:52 +0000 2023,"Porque en la mucha sabiduría hay mucha molestia; y quien añade ciencia, añade dolor

Eclesiastés 1:18
#LaSangreDeCristoTienePoder #Biblia #Jehová #Jesucristo #Israel #CristoJesus #Aleluya #Dios #Cristo #Jesús #JesucristoEsElSeñor #Jerusalén #EspirituSanto #CristoViene  #AbbaPadre https://t.co/A83b8Rq47d",-2,1,1,WilsonG15101594,1656,33510,,,,,,,,,0
2050,Sat May 06 15:43:02 +0000 2023,"Hoy en England se realizó la ceremonia RELIGIOSA JUDÍO CRISTIANA de la #Coronation  de #KingCharles The Cruel. Su amante Camilla Parker se coronó como la Reina, y la sospechosa muerte de su antigua esposa Lady Diana sigue en la impunidad. ¿De dónde salió el oro para tanta farsa? https://t.co/jSMRKKXugu",0,0,0,SomosSuGanado,31,1676,,,,,,,,,0
2051,Tue May 02 20:11:03 +0000 2023,@andoni_pepe Siria tiene rusos y iraníes en su ejercito psra atacar a civiles sirios y tambien permite que hizbolá ataque a Israel. Lee mas,-2,0,0,Liat2023,8905,1969,,,,,,,,,0
2052,Wed May 24 20:44:29 +0000 2023,@izzygirl86 El patio trasero de Soros.,0,0,0,JGalvez77,3261,180335,,,,,,,,,0
2053,Fri Jun 03 11:28:00 +0000 2022,"El centro le va a dar la presidencia al admirador de Hitler pero le va a explicar que el fascismo está mal, que mejor no sea así, pao pao Rodolfo.
El centro limpiándole la imagen al fascismo. https://t.co/NFB9vC2p0O",-2,0,1,Chipi_Chip1,1112,22819,,,,,,,,,0
2054,Sat Jun 18 03:18:08 +0000 2022,"@pajarocantor007 Evo y Zelensky están en el mismo nivel de hipocresía. Son corruptos, títeres de Soros.",1,0,0,OVivianG,33,7047,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
2055,Wed May 24 22:02:05 +0000 2023,"@biobio Después del paseo por Palestina e Israel ahora llega a criticar,  pero Jadue no te preocupes te quedaras con la Constitución de Pinochet en Diciembre Rechazo.",-1,1,3,TripleX973,7,275,,,,,,,,,0
2056,Fri May 27 20:40:17 +0000 2022,"@amparestevez @Xisco85569654 @sextaNoticias @laSextaColumna Seguid comparando el fascismo con una socialdemocracia más de izquierdas que la del psoe que es lo que es el programa de podemos, los equidistantes fueron los que pensaron que a Hitler se le iba a controlar cuando llegará al poder y se moderaria",-2,0,0,marcosmenendezf,95,739,,,,,,,,,0
2057,Sun Jun 26 15:18:01 +0000 2022,@dosdorei Iso é como cando a Alemaña nazi dicía que a maioria dos alemáns apoiaban a Hitler. O certo é que o Maidan serviu para liquidar a unha maioria non alineada coa UE-OTAN e a invasión para prohibir todo tipo de disidencia,-2,0,0,BorxaGC,1565,30395,,,,,,,,,0
2058,Thu May 04 06:16:41 +0000 2023,"@ElenaBerberana No tienen otro insulto demonizador. 

Hitler era socialista.",-2,2,5,Carlos_N_73,792,23048,,,,,,,,,0
2059,Sun Apr 30 02:11:58 +0000 2023,@TheVladjack Por eso Hitler tenia mejor opinion de los indigenas que de los españoles,-2,0,6,Enjoyer_Lons,671,41277,,,,,,,,,0
2060,Thu Jun 09 22:45:02 +0000 2022,"#Argelia intenta frustrar las conversaciones de normalización entre #Túnez e Israel, según los medios de comunicación https://t.co/NEnUGuPFHU",-2,0,0,monitororiente,3107,405,,,,,,,,,0
2061,Sat Jun 18 21:35:42 +0000 2022,📌 Los dientes de Hitler confirman que definitivamente murió en 1945 https://t.co/3pE2UkTthG,-2,0,0,LaPublicacion,96388,4365,,,,,,,,,0
2062,Sat Jun 18 21:44:37 +0000 2022,"@Eganbernal Adolfo Hitler, Antifeminista (Incluye la virgen María), Analfabeta vs persona que perteneció NO a la guerrilla si no al M19 que robaba alimentos de camiones y empresas para alimentar a los que tenían hambre, y sigue la historia... Investiga Sr. @Eganbernal , no sea como él.",0,0,0,Erika_Quintero2,109,12351,,,,,,,,,0
2063,Fri May 26 10:43:21 +0000 2023,"@JavierOlivares @Difusorarechazo Porque mapuche wn?
Basate en los hechos hombre 

El término Sujeto es el adecuado para referirse a un criminal 

Lo de la etnia es lo de menos 

Es como que yo le tuviera prejuicios a los descendientes de alemanes, por los crímenes nazis en el Holocausto judío 

Cachay?",-1,0,0,miguelon_conce,1627,32645,,,,,,,,,0
2064,Wed May 10 15:52:14 +0000 2023,"🇮🇱Israel tiene su pase más que asegurado, me ha gustado mucho su actuación, como ha ido creciendo poco a poco y al final rompe súper bien

#EuroSemi1 
#Eurovision2023",-2,0,0,EscandaloNando,7735,5539,,,,,,,,,0
2065,Sun Apr 30 15:24:08 +0000 2023,@Vicente97952903 @gallodecatedral Tremenda comparación. Al pueblo judío vs un grupo terrorista. Busca otra forma menos tonta de encochinar a Uribe,-2,0,0,jorgehmartinezh,138,100,,,,,,,,,0
2066,Tue Jun 28 12:03:20 +0000 2022,"@Mundo_Vazquez @WilhelmStoritz @sussydeportes Jajajajaja, tiene más poder que George Soros.",0,0,0,JLMendoza_,97622,191691,,,,,,,,,0
2067,Fri May 26 15:19:56 +0000 2023,"@maXbridaS Jajajaja. Eso de la tierra plana y las vacunas con chips y de soros, los que hablan de Ilimunati... Esos son lo que so disidentes. Que no, que también iba Moussoluni de disidente. Que inventó él. https://t.co/fHQmGrdkOz",-2,0,0,brunocardenosa,35865,5706,,,,,,,,,0
2068,Wed May 17 18:34:46 +0000 2023,@Policarpo20201 @freyabruja @JuanviPalleter @PabloCamPiq Ellos ya tienen todas las ganancias Gates soros etc son multimillonarios para ellos sobran muchos ciudadanos,2,0,0,sebingomez1,488,7002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1
2069,Sun May 21 10:47:56 +0000 2023,"🛑 Dentro de la historia poco conocida de la cariñosa madre de Adolf Hitler, Klara Hitler https://t.co/jJE2ukpUa4",-2,0,0,DatoAlMinuto,58864,4388,,,,,,,,,0
2070,Wed May 31 04:47:47 +0000 2023,"@MariaRabu67 @PasionTricolor1 Israel??????? Vos decís que un país extranjero va poner plata para sobornar a un jugador de basquetbol de un cuadro para que salga campeón otro equipo??? Déjate de mirar películas, enorme débil mental https://t.co/bBGoMhhE97",0,0,0,colachoisback,138,2415,,,,,,,,,0
2071,Sat Jun 18 17:14:45 +0000 2022,"@JCecheverryCol No voy a votar por un admirador de Hitler, no insista.",-2,0,0,MemoBastid,1324,48526,,,,,,,,,0
2072,Fri Apr 21 13:16:33 +0000 2023,"@pablolara75 @p_betanco No se puede prohibir eso en la UCV. Todas las ideas son y serán bienvenidas para debatirlas con respeto y civilidad. Tampoco hay estatuas del Che ni de Fidel, y tampoco las habrá de Franco ni de Hitler. Sí las hay de Venanzi y de Vargas. Del El Anphion y el Pastor de Nubes. https://t.co/wbVBftDB4O",-1,6,6,SairamRivas,40328,14780,,,,,,,,,0
2073,Fri May 19 16:30:18 +0000 2023,"@IsraelinChile IsraHell estado asesino de niños! #FuckIsrael 
Israel = nazis del siglo 21. 

#FreePalestine_Now",2,0,0,f3ll3y,908,28709,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1
2074,Sun Apr 23 18:57:13 +0000 2023,@aplaant @fuyuhikoluver viva PALESTINA LIBREEE marrano 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,2,0,0,Biralia_Sad,96,235913,-2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,1
2075,Fri Jun 02 23:55:22 +0000 2023,@z28forme Soros.,0,0,0,TunguskaGame,594,8329,,,,,,,,,0
2076,Thu Jun 09 15:32:55 +0000 2022,@MJDuzan @ingrodolfohdez el responsable es el estado sionista comunista de israel. quien asesina a Palestinos y nadie les dice nada. entrena a grupos paramilitares con el mossad israeli. suministra rifles de asalto isralies a las disidencias de las farc y vende armamento al gobierno de Colombia. ??,2,0,1,CHINITODEDIOS,89,8705,1.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1
2077,Wed Apr 26 12:22:32 +0000 2023,@delsasolorzano Felicitaciones al pueblo de Israel,-1,1,7,GabrielDandreal,14792,10794,,,,,,,,,0
2078,Fri May 26 11:22:49 +0000 2023,✨ ¿Por qué aseguran que Hitler era judío? https://t.co/ShMhDX5Hqo,-2,0,0,TemaGlobal,123570,4320,,,,,,,,,0
2079,Sat Apr 22 15:34:19 +0000 2023,@DiosUneSusHijos Amén al Poderoso de Israel 🙏,-2,0,0,Adalvingr,1254,45,,,,,,,,,0
2080,Mon Jun 13 21:49:38 +0000 2022,"☄️  La historia de Caracortada, 'El hombre más peligroso de Europa' y uno de los oficiales nazis favoritos de Hitler https://t.co/mGJq0UBjBu",-2,0,0,Datos365,237913,37739,,,,,,,,,0
2081,Sun Apr 30 13:19:12 +0000 2023,"@Heshlem BARBARROJA manda a sus tropas contra las milicias de la Comuna de Roma y tomar la ciudad eterna⌛️Operación BARBARROJA, nombre en clave dado por Hitler a su plan de invasión de la URSS, en homenaje al emperador alemán, cuya alma cree despertar para fundar el Reich de los mil años. https://t.co/4BcrrIK9KH",-2,2,1,TorahDel,42,0,,,,,,,,,0
2082,Thu Apr 27 22:17:57 +0000 2023,"¡ATENCIÓN CIUDADANÍA!
#INE_Sonora les informa que a partir del 02 de mayo de 2023, el Módulo de Atención Ciudadana actualmente ubicado en Calle Israel González S/N, se trasladará al centro comercial “Pabellón Misiones”, extendiendo su horario de atención de 8:00 a 20:00 h. https://t.co/dsrGBS8jBC",-2,0,1,INE_Sonora,2399,59906,,,,,,,,,0
2083,Mon May 22 01:44:26 +0000 2023,"@InTheNDBoonies @TheAndersPaul @marceelias ""sOrOs"" https://t.co/dXTNQtDpTg",0,0,2,texpat1307,2274,134057,,,,,,,,,0
2084,Wed May 03 11:33:18 +0000 2023,"La Tercera Edad condenada a un holocausto cobra el salario mínimo que son U$ 5.20 = 4.000 $ chilenos.
HAMBRE y MUERTE=comunista https://t.co/6AZkPWDt16",-2,0,0,GonzzRamon,641,24461,,,,,,,,,0
2085,Tue May 16 08:08:38 +0000 2023,"Elon Musk: “George Soros odia a la humanidad, tiene objetivos malvados. ¡Quiere destruir los cimientos mismos de la civilización! https://t.co/GbM56ORtAI",-2,3,4,ChinetCapital,1227,24695,,,,,,,,,0
2086,Thu May 25 14:10:12 +0000 2023,"@InteRelatos Buenas

No sé bien qué género te apetece leer

Este es el último que leí, me gustó mucho, te dejo el booktráiler, que fue lo que me enganchó y me animó a leerla

El oro de Hitler
2ª novela saga Padre Ramón

https://t.co/eOyJgsF6mL https://t.co/fAUgUlaXun",-2,1,1,IndalecioSmith,25,594,,,,,,,,,0
2087,Wed Apr 26 05:15:42 +0000 2023,@israel_floo tmbn te amo un chingo mi ramero precioso,-2,0,0,lim0n_y_sal,7,1323,,,,,,,,,0
2088,Wed May 10 01:42:43 +0000 2023,"@jeremyuzca @BCamelas70 @BBarzola95 Libros de sociólogos y páginas de izquierda no opinan igual que tu

Jajaja pero digamos que tienes en la razón, en el mundo, en 1940 que otra izquierda había con reconocimiento internacional?

sino la Marxista-Lenista, a la Hitler se oponía, y décadas más tarde también Pinochet https://t.co/R0ihBVI0ns",-2,0,0,alejoemabecerra,564,50065,,,,,,,,,0
2089,Tue May 09 10:59:01 +0000 2023,"@ManriqueSonoro @HoyPalestina Si fuera verdad, por que Israel devolvió el sinai a cambio de la paz con Egipto?",-1,0,0,adornitucumano,1132,26067,,,,,,,,,0
2090,Sun Jun 12 01:02:42 +0000 2022,"@luis_fgarciah @Alfonso53923023 @felipe_cajas No hay costumbres, sólo Sagrada Tradición.  La LITURGIA Católica está muy enlazada con la liturgia judía. Solo que ahora el ETERNO y SUMO SACERDOTE es JESUCRISTO.",0,0,0,bcdivasc,76,588,,,,,,,,,0
